n_gens,n_evals,ind_id,f1,f2,f3,f4,f5,f6,f7,f8,obj_hard,obj_medium,obj_easy
6,60,9,23.092244721017863,104.2485095276616,13.092244721017863,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,22.775498948898,31.38948205697132
7,70,0,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.38948205697132
7,70,1,53.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,23.092244721017863,1e-05,33.09224472101786,32.18553059461582,2.9999972330754176e-05,36.10061871779514
7,70,2,23.092244721017863,104.2485095276616,43.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,38.194455875312265,31.38948205697132
7,70,3,13.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.06046025177709,13.092244721017863,83.09224472101786,13.092244721017863,13.092244721017863,35.0639497158245,31.386217101445602
7,70,4,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.15889870823763,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.389199602699446
7,70,5,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.38948205697132
7,70,6,1e-05,53.09224472101786,3.0922447210178636,23.092244721017863,103.64286169328037,3.0922447210178636,63.09224472101787,3.0922447210178636,1.9999935322275156e-05,7.842233904011417,8.525795336606617
7,70,7,23.092244721017863,104.2485095276616,3.0922447210178636,23.092244721017863,104.16822989054491,13.092244721017863,83.09224472101786,13.092244721017863,16.71043719047096,7.921229826655191,31.38948205697132
7,70,8,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,13.092244721017863,23.092244721017863,35.0639497158245,31.38948205697132
7,70,9,43.09224472101786,23.092244721017863,63.09224472101787,13.092244721017863,104.40673144231184,3.0922447210178636,1e-05,103.97407719316342,5.770412009106055,2.9999972330754176e-05,47.999777124925686
8,80,0,1e-05,53.09224472101786,23.092244721017863,23.092244721017863,104.28222011145098,3.0922447210178636,1e-05,103.56107449129144,1.9999935322275156e-05,2.999997401727344e-05,78.78018291674903
8,80,1,1e-05,53.09224472101786,3.0922447210178636,33.09224472101786,104.05006172477655,3.0922447210178636,3.0922447210178636,53.09224472101786,1.9999935322275156e-05,4.431328365061959,63.450376199980546
