n_gens,n_evals,ind_id,f1,f2,f3,f4,f5,f6,f7,f8,obj_hard,obj_medium,obj_easy
6,60,9,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.41447550260801,1.9999935322275156e-05,7.886941350902553,33.05943135125521
7,70,0,3.0922447210178636,102.6391287556358,23.092244721017863,3.0922447210178636,14.48414314422906,13.092244721017863,73.09224472101786,103.35344168224952,5.0028670684775385,7.886941350902553,33.91385241258646
7,70,1,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.414021786991182,1e-05,73.09224472101786,103.28843920025353,1.9999935322275156e-05,7.886941350902553,32.93325544719546
7,70,2,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,13.092244721017863,1e-05,103.73292026268953,103.35344168224952,1.9999935322275156e-05,7.971633886127991,30.583705324342
7,70,3,1e-05,103.33224022382316,23.092244721017863,3.0922447210178636,3.0922447210178636,1e-05,73.09224472101786,103.37420295526319,1e-05,7.886941350902553,8.752970555264394
7,70,4,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,103.73292026268953,103.35344168224952,1.9999935322275156e-05,7.971633886127991,33.05735114473373
7,70,5,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,83.09224472101786,103.35344168224952,1.9999935322275156e-05,7.921229826655191,33.05735114473373
7,70,6,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
7,70,7,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,3.0922447210178636,1e-05,103.73292026268953,103.35344168224952,1.9999935322275156e-05,7.971633886127991,8.693131819550302
7,70,8,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,3.0922447210178636,73.09224472101786,103.35344168224952,3.0922447210178636,7.886941350902553,33.05735114473373
7,70,9,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
8,80,0,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.41447550260801,1.9999935322275156e-05,7.886941350902553,33.05943135125521
8,80,1,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,23.092244721017863,53.09224472101786,102.17486535139169,103.35344168224952,5.844111607881776,7.968521267534923,46.143243292431855
8,80,2,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,13.092244721017863,73.09224472101786,103.35344168224952,5.0028670684775385,7.886941350902553,33.05735114473373
8,80,3,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.41447550260801,1.9999935322275156e-05,7.886941350902553,33.05943135125521
8,80,4,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
8,80,5,3.0922447210178636,102.07956653386799,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.89338949828602
8,80,6,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
8,80,7,23.092244721017863,104.2485095276616,53.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,43.09224472101786,23.092244721017863,40.445143638380934,70.7574688658162
8,80,8,13.092244721017863,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999984723792484e-05,7.886941350902553,33.05735114473373
8,80,9,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
9,90,0,3.0922447210178636,73.09224472101786,23.092244721017863,3.0922447210178636,13.092244721017863,23.092244721017863,73.09224472101786,103.35344168224952,5.454135127827686,7.886941350902553,30.078814166145783
9,90,1,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,13.092244721017863,1e-05,83.09224472101786,103.35344168224952,1.9999935322275156e-05,7.921229826655191,30.583705324342
9,90,2,1e-05,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.41447550260801,1e-05,7.886941350902553,33.05943135125521
9,90,3,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,83.09224472101786,103.35344168224952,1.9999935322275156e-05,7.921229826655191,33.05735114473373
9,90,4,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,43.09224472101786,23.092244721017863,35.0639497158245,70.7574688658162
9,90,5,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,23.092244721017863,53.09224472101786,102.17486535139169,103.35344168224952,5.844111607881776,7.968521267534923,46.143243292431855
9,90,6,23.092244721017863,104.1588987082376,33.09224472101786,23.092244721017863,104.15889870823763,13.092244721017863,83.09224472101786,53.09224472101786,16.71043719047096,35.0639497158245,78.87145569993439
9,90,7,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
9,90,8,23.092244721017863,83.09224472101786,23.092244721017863,3.0922447210178636,63.09224472101787,23.092244721017863,101.22406950602513,101.64885091479098,23.092244721017863,7.966575963036847,79.52831109777799
9,90,9,3.0922447210178636,104.02536954771855,23.092244721017863,3.0922447210178636,14.48414314422906,23.092244721017863,73.09224472101786,103.35344168224952,5.454135127827686,7.886941350902553,33.96370151431937
10,100,0,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
10,100,1,23.092244721017863,104.1588987082376,33.09224472101786,23.092244721017863,104.16822989054491,13.092244721017863,83.09224472101786,53.09224472101786,16.71043719047096,35.0639497158245,78.87323903639408
10,100,2,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.477348178050006,13.092244721017863,73.09224472101786,103.41447550260801,5.0028670684775385,7.886941350902553,33.04763032109755
10,100,3,23.092244721017863,104.2485095276616,63.09224472101787,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,43.09224472101786,23.092244721017863,42.141219038416224,70.7574688658162
10,100,4,23.092244721017863,104.1588987082376,33.09224472101786,33.09224472101786,104.15889870823763,13.092244721017863,83.09224472101786,101.75803031648397,16.71043719047096,41.39533260029354,103.34611950721347
10,100,5,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
10,100,6,23.092244721017863,104.2485095276616,23.092244721017863,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,53.09224472101786,23.092244721017863,30.412397878708628,78.89035599309207
10,100,7,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,14.48414314422906,1e-05,73.09224472101786,103.35344168224952,1.9999935322275156e-05,7.886941350902553,33.05735114473373
10,100,8,3.0922447210178636,83.09224472101786,23.092244721017863,3.0922447210178636,23.092244721017863,53.09224472101786,102.17486535139169,103.35344168224952,5.844111607881776,7.968521267534923,46.143243292431855
10,100,9,23.092244721017863,104.2485095276616,33.09224472101786,23.092244721017863,104.16822989054491,23.092244721017863,83.09224472101786,43.09224472101786,23.092244721017863,35.0639497158245,70.7574688658162
