n_gens,n_evals,ind_id,f1,f2,f3,f4,f5,f6,f7,f8,obj_hard,obj_medium,obj_easy
7,70,4,1e-05,103.33224022382316,23.092244721017863,3.0922447210178636,3.0922447210178636,1e-05,73.09224472101786,103.39454194999531,1e-05,7.886941350902553,8.753019152524853
7,70,5,1e-05,103.68890445380146,23.092244721017863,23.092244721017863,103.45318876566178,23.092244721017863,73.09224472101786,3.0922447210178636,1.9999991339087398e-05,29.913100769308166,8.754009418068057
7,70,6,1e-05,104.2485095276616,23.092244721017863,3.0922447210178636,13.092244721017863,23.092244721017863,73.09224472101786,103.39454194999531,1.9999991339087398e-05,7.886941350902553,31.36590694987328
7,70,7,1e-05,43.09224472101786,3.0922447210178636,23.092244721017863,83.09224472101786,3.0922447210178636,103.62703064578687,3.0922447210178636,1.9999935322275156e-05,7.9714252325743,8.365155330067335
7,70,8,1e-05,103.95126294916575,23.092244721017863,13.092244721017863,13.092244721017863,13.092244721017863,73.09224472101786,103.39454194999531,1.9999984723792484e-05,22.494316853893277,31.35691431098763
7,70,9,1e-05,103.95126294916575,33.09224472101786,23.092244721017863,13.092244721017863,13.092244721017863,73.09224472101786,103.39454194999531,1.9999984723792484e-05,34.40190057640476,31.35691431098763
8,80,0,1e-05,103.68890445380146,23.092244721017863,23.092244721017863,103.45318876566178,23.092244721017863,73.09224472101786,3.0922447210178636,1.9999991339087398e-05,29.913100769308166,8.754009418068057
8,80,1,1e-05,83.09224472101786,53.09224472101786,23.092244721017863,103.45318876566178,13.092244721017863,73.09224472101786,3.0922447210178636,1.9999984723792484e-05,39.566839957982936,8.693366823086228
8,80,2,1e-05,83.09224472101786,53.09224472101786,23.092244721017863,103.45318876566178,13.092244721017863,73.09224472101786,3.0922447210178636,1.9999984723792484e-05,39.566839957982936,8.693366823086228
8,80,3,1e-05,103.95126294916575,23.092244721017863,23.092244721017863,13.092244721017863,33.09224472101786,73.09224472101786,103.39454194999531,1.9999993956289724e-05,29.913100769308166,31.35691431098763
8,80,4,1e-05,83.09224472101786,53.09224472101786,23.092244721017863,103.41447550260801,13.092244721017863,73.09224472101786,3.0922447210178636,1.9999984723792484e-05,39.566839957982936,8.693275667189964
8,80,5,1e-05,63.09224472101787,3.0922447210178636,23.092244721017863,33.09224472101786,63.09224472101787,102.84496752166427,3.0922447210178636,1.9999996830038794e-05,7.96987122999252,8.120001955294123
8,80,6,1e-05,104.2485095276616,23.092244721017863,23.092244721017863,13.092244721017863,23.092244721017863,73.09224472101786,103.39454194999531,1.9999991339087398e-05,29.913100769308166,31.36590694987328
8,80,7,1e-05,104.2485095276616,33.09224472101786,3.0922447210178636,13.092244721017863,13.092244721017863,73.09224472101786,103.39454194999531,1.9999984723792484e-05,8.167942201067484,31.36590694987328
8,80,8,1e-05,103.33224022382316,33.09224472101786,3.0922447210178636,13.092244721017863,3.0922447210178636,73.09224472101786,103.39454194999531,1.9999935322275156e-05,8.167942201067484,31.338037664588875
8,80,9,1e-05,103.68890445380146,23.092244721017863,23.092244721017863,103.4340194620294,23.092244721017863,73.09224472101786,3.0922447210178636,1.9999991339087398e-05,29.913100769308166,8.753963657695962
9,90,0,1e-05,104.2485095276616,23.092244721017863,3.0922447210178636,3.0922447210178636,3.0922447210178636,73.09224472101786,73.09224472101786,1.9999935322275156e-05,7.886941350902553,8.653925819412782
9,90,1,1e-05,53.09224472101786,3.0922447210178636,23.092244721017863,102.87925463549531,3.0922447210178636,103.31057950907842,3.0922447210178636,1.9999935322275156e-05,7.970799187794529,8.524060482734136
9,90,2,1e-05,53.09224472101786,3.0922447210178636,23.092244721017863,33.09224472101786,63.09224472101787,103.19462411506592,3.0922447210178636,1.9999996830038794e-05,7.970568853282163,8.054915770373125
9,90,3,1e-05,43.09224472101786,3.0922447210178636,23.092244721017863,103.56107449129144,3.0922447210178636,103.61094493930605,3.0922447210178636,1.9999935322275156e-05,7.971393499626175,8.421009148513237
9,90,4,1e-05,104.2485095276616,33.09224472101786,23.092244721017863,3.0922447210178636,23.092244721017863,73.09224472101786,103.39454194999531,1.9999991339087398e-05,34.40190057640476,8.755191952433005
9,90,5,1e-05,53.09224472101786,3.0922447210178636,23.092244721017863,103.50858583965423,23.092244721017863,63.09224472101787,3.0922447210178636,1.9999991339087398e-05,7.842233904011417,8.52549207652015
9,90,6,1e-05,103.95126294916575,33.09224472101786,23.092244721017863,13.092244721017863,13.092244721017863,73.09224472101786,103.39454194999531,1.9999984723792484e-05,34.40190057640476,31.35691431098763
9,90,7,1e-05,103.95126294916575,23.092244721017863,13.092244721017863,13.092244721017863,1e-05,73.09224472101786,103.39454194999531,1e-05,22.494316853893277,31.35691431098763
9,90,8,1e-05,83.09224472101786,63.09224472101787,23.092244721017863,43.09224472101786,13.092244721017863,73.09224472101786,3.0922447210178636,1.9999984723792484e-05,41.188574653604974,8.365155330067335
9,90,9,1e-05,43.09224472101786,3.0922447210178636,23.092244721017863,102.97558058534315,3.0922447210178636,103.56107449129144,3.0922447210178636,1.9999935322275156e-05,7.971295057051058,8.419711575868547
10,100,0,1e-05,103.68890445380146,23.092244721017863,23.092244721017863,103.45318876566178,23.092244721017863,73.09224472101786,3.0922447210178636,1.9999991339087398e-05,29.913100769308166,8.754009418068057
10,100,1,1e-05,103.95126294916575,23.092244721017863,13.092244721017863,13.092244721017863,13.092244721017863,73.09224472101786,103.39454194999531,1.9999984723792484e-05,22.494316853893277,31.35691431098763
10,100,2,1e-05,103.68890445380146,23.092244721017863,23.092244721017863,103.45318876566178,23.092244721017863,73.09224472101786,3.0922447210178636,1.9999991339087398e-05,29.913100769308166,8.754009418068057
10,100,3,1e-05,63.09224472101787,3.0922447210178636,23.092244721017863,33.09224472101786,63.09224472101787,102.84496752166427,3.0922447210178636,1.9999996830038794e-05,7.96987122999252,8.120001955294123
10,100,4,1e-05,53.09224472101786,3.0922447210178636,23.092244721017863,103.50858583965423,3.0922447210178636,63.09224472101787,3.0922447210178636,1.9999935322275156e-05,7.842233904011417,8.52549207652015
10,100,5,1e-05,104.35672164712021,33.09224472101786,13.092244721017863,23.092244721017863,63.09224472101787,103.11799415308697,103.39454194999531,1.9999996830038794e-05,25.795959044615614,47.95489276564513
10,100,6,1e-05,3.0922447210178636,3.0922447210178636,23.092244721017863,103.50858583965423,23.092244721017863,63.09224472101787,3.0922447210178636,1.9999991339087398e-05,7.842233904011417,4.5701028106163175
10,100,7,1e-05,53.09224472101786,3.0922447210178636,23.092244721017863,102.91240501096425,3.0922447210178636,103.35344168224952,3.0922447210178636,1.9999935322275156e-05,7.9708842020114306,8.524136317538234
10,100,8,1e-05,83.09224472101786,53.09224472101786,23.092244721017863,103.41447550260801,13.092244721017863,73.09224472101786,3.0922447210178636,1.9999984723792484e-05,39.566839957982936,8.693275667189964
10,100,9,1e-05,104.2485095276616,33.09224472101786,23.092244721017863,3.0922447210178636,23.092244721017863,73.09224472101786,103.39454194999531,1.9999991339087398e-05,34.40190057640476,8.755191952433005
